title,url,timestamp,author,editor,content,content_images,tags
Eksplorasi Alam dan Pendidikan: Rektor ITB Tanam Bibit Sonokeling di Gunung Geulis,https://itb.ac.id/berita/eksplorasi-alam-dan-pendidikan-rektor-itb-tanam-bibit-sonokeling-di-gunung-geulis/62081,"Senin, 24 - Februari - 2025, 21:34:37   - ( update : 02-03-2025 )","Yohana Aprilianna - Mahasiswa Perencanaan Wilayah dan Kota, 2021?",Anggun Nindita,"SUMEDANG, itb.ac.id - Rektor Institut Teknologi Bandung (ITB), Prof. Dr. Ir. Tatacipta Dirgantara, M.T., bersama Jajaran Pimpinan mengadakan kegiatan hiking ke Gunung Geulis, pada Rabu (29/1/2025). Gunung Geulis sendiri merupakan laboratorium alam Sekolah Ilmu dan Teknologi Hayati (SITH) ITB. Gunung yang terletak di Kabupaten Sumedang ini dikelola oleh ITB dengan hak pengelolaan seluas 331 hektare yang diberikan oleh Kementerian Lingkungan Hidup dan Kehutanan (KLHK).",[],"[""#rektoritb"", ""#laboratoriumalam"", ""#gununggeulis"", ""#sith""]"
"Salam Genggam Mesin, Simbol Kekuatan dan Persatuan Himpunan Mahasiswa Mesin ITB",https://itb.ac.id/berita/salam-genggam-mesin-simbol-kekuatan-dan-persatuan-himpunan-mahasiswa-mesin-itb/62080,"Senin, 24 - Februari - 2025, 14:08:55   - ( update : 11-04-2025 )","M. Naufal Hafizh, S.S.","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id - Salam genggam mesin merupakan simbol ikonik yang dimiliki Himpunan Mahasiswa Mesin (HMM) ITB. Dengan gestur tangan mengepal dan ibu jari yang terselip di antara jari lainnya, simbol ini mencerminkan kekuatan, ketangguhan, dan rasa persatuan. Namun, simbol ini kerap diinterpretasikan lain.",[],"[""#ftmd""]"
ITB dan Tanoto Foundation Perkuat Kolaborasi dalam Pengembangan Pendidikan dan Riset,https://itb.ac.id/berita/itb-dan-tanoto-foundation-perkuat-kolaborasi-dalam-pengembangan-pendidikan-dan-riset/62078,"Senin, 24 - Februari - 2025, 07:02:44   - ( update : 24-02-2025 )","Iko Sutrisko Prakasa Lay  - Mahasiswa Matematika, 2021",Anggun Nindita,"BANDUNG, itb.ac.id - Institut Teknologi Bandung (ITB) menerima kunjungan dari Tanoto Foundation di Ruang Rapim A, Gedung Rektorat ITB, pada Jumat (21/2/2025).",[],"[""#kunjungan"", ""#kolaborasi"", ""#kerjasama"", ""#tanotofoundation""]"
"ITB Terima Kunjungan Delegasi Provinsi Liaoning, Siap Jajaki Peluang Kerja Sama",https://itb.ac.id/berita/itb-terima-kunjungan-delegasi-provinsi-liaoning-siap-jajaki-peluang-kerja-sama/62077,"Senin, 24 - Februari - 2025, 03:00:13","Bashravie Thamrin - Mahasiswa Manajemen, 2024","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id — Rektor Institut Teknologi Bandung Prof. Dr. Ir. Tatacipta Dirgantara, M.T. dan jajaran menerima kunjungan dari Delegasi Provinsi Liaoning, China di Rektorat ITB, Jumat (21/2/2025). Kunjungan yang dipimpin oleh Li Jun, Deputy Director-General of Liaoning Department of Commerce, ini bermaksud untuk menjajaki kemungkinan kerja sama antara Provinsi Liaoning dan ITB di sejumlah bidang.",[],"[""#kerja sama"", ""#kunjungan""]"
"Studium Generale ITB Bahas Seni Menghadapi Kegagalan, Bangkit dan Lampaui Ekspektasi",https://itb.ac.id/berita/studium-generale-itb-bahas-seni-menghadapi-kegagalan-bangkit-dan-lampaui-ekspektasi/62065,"Kamis, 20 - Februari - 2025, 02:21:27   - ( update : 24-02-2025 )","Rayhan Adri Fulvian - Mahasiswa Teknik Geofisika, 2021","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id - Institut Teknologi Bandung (ITB) menggelar Studium Generale pertama di Semester II Tahun Akademik 2024/2025, di Aula Barat, ITB Kampus Ganesha, Rabu (19/2/2025).",[],"[""#studium generale"", ""#prasanti widyasih sarli"", ""#ftsl""]"
Rektor ITB Bahas AI hingga Pendidikan Digital pada The 2nd Asia University Science and Technology Innovation Forum,https://itb.ac.id/berita/rektor-itb-bahas-ai-hingga-pendidikan-digital-pada-the-2nd-asia-university-science-and-technology-innovation-forum/62064,"Rabu, 19 - Februari - 2025, 05:58:58   - ( update : 20-02-2025 )","M. Naufal Hafizh, S.S.","M. Naufal Hafizh, S.S.","TOKYO, itb.ac.id - Rektor Institut Teknologi Bandung (ITB) Prof. Dr. Ir. Tatacipta Dirgantara, M.T. menghadiri ""The 2nd Asia University Science and Technology Innovation Forum"" yang digelar di Hotel Metropolitan Edmont, Distrik Chiyoda, Tokyo, Senin (17/2/2025).","[""https://itb.ac.id/files/dokumentasi/0220---AUF-3.jpg""]","[""#rektor"", ""#tatacipta dirgantara"", ""#kerja sama internasional""]"
ITB Perkuat Kerja Sama Internasional pada The 2nd Japan-ASEAN University Exchange Meeting,https://itb.ac.id/berita/itb-perkuat-kerja-sama-internasional-pada-the-2nd-japan-asean-university-exchange-meeting/62063,"Rabu, 19 - Februari - 2025, 02:17:05   - ( update : 24-02-2025 )","M. Naufal Hafizh, S.S.","M. Naufal Hafizh, S.S.","TOKYO, itb.ac.id – Rektor Institut Teknologi Bandung (ITB) Prof. Dr. Ir. Tatacipta Dirgantara, M.T. menghadiri “The 2nd Japan-ASEAN University Exchange Meeting”, pertemuan penting berbagai perguruan tinggi terkemuka Jepang dan ASEAN, yang digelar di Hotel Metropolitan Edmont, Distrik Chiyoda, Tokyo, Senin (17/2/2025).",[],"[""#rektor"", ""#tatacipta dirgantara"", ""#kerja sama internasional""]"
"Profil Prof. Brian Yuliarto, Guru Besar ITB yang Resmi Dilantik Menjadi Mendiktisaintek",https://itb.ac.id/berita/profil-prof-brian-yuliarto-guru-besar-itb-yang-resmi-dilantik-menjadi-mendiktisaintek/62062,"Rabu, 19 - Februari - 2025, 11:41:47   - ( update : 19-02-2025 )","M. Naufal Hafizh, S.S.","M. Naufal Hafizh, S.S.","JAKARTA, itb.ac.id - Prof. Brian Yuliarto, S.T, M.Eng., Ph.D., Guru Besar Institut Teknologi Bandung, dilantik menjadi Menteri Pendidikan Tinggi, Sains, dan Teknologi (Mendiktisaintek) di Istana Negara, Jakarta, Rabu (19/2/2025). Pelantikan beliau berdasarkan Keputusan Presiden Nomor XXVIP tahun 2025 tentang Pemberhentian dan Pengangkatan Menteri Negara Kabinet Merah Putih Periode Tahun 2024-2029.","[""https://itb.ac.id/files/dokumentasi/0219---Pak-Brian-01.jpg""]","[""#brian yuliarto"", ""#mendiktisaintek""]"
ExxonMobil Goes to Campus ITB: Bahas Proyeksi Energi Global dan Transisi Energi,https://itb.ac.id/berita/exxonmobil-goes-to-campus-itb-bahas-proyeksi-energi-global-dan-transisi-energi/62061,"Rabu, 19 - Februari - 2025, 08:01:33   - ( update : 19-02-2025 )",Anggun Nindita,Anggun Nindita,"BANDUNG, itb.ac.id - Institut Teknologi Bandung (ITB) melalui Fakultas Teknik Pertambangan dan Perminyakan (FTTM) bekerja sama dengan ExxonMobil Indonesia, menggelar  ExxonMobil Goes to Campus ITB, yang merupakan bagian dariIntegrated Petroleum Festival, pada Rabu (19/2/2025) di Gedung CRCS, ITB Kampus Ganesha.","[""https://itb.ac.id/files/dokumentasi/DSC09792.JPG""]","[""#fttm"", ""#fttmitb"", ""#exxonmobil"", ""#energi""]"
GPBL 2025: Platform Mahasiswa untuk Kembangkan Kompetensi dan Jaringan Global,https://itb.ac.id/berita/gpbl-2025-platform-mahasiswa-untuk-kembangkan-kompetensi-dan-jaringan-global/62060,"Rabu, 19 - Februari - 2025, 08:27:03   - ( update : 19-02-2025 )",Anggun Nindita,Anggun Nindita,"BANDUNG, itb.ac.id - Program Global Project-Based Learning (GPBL) 2025 resmi dimulai, menandai langkah baru dalam kerja sama akademik internasional. Tahun ini, program ini melibatkan mahasiswa dari Institut Teknologi Bandung (ITB), Shibaura Institute of Technology (SIT) Jepang, serta Universiti Utara Malaysia (UUM), yang untuk pertama kalinya turut serta.",[],"[""#sbm"", ""#sbmitb"", ""#kolaborasi"", ""#internasional""]"
"Cerita Inspiratif Fasya Indy Salsabilla, Mahasiswa Termuda Program Pascasarjana ITB Berusia 20 Tahun",https://itb.ac.id/berita/cerita-inspiratif-fasya-indy-salsabilla-mahasiswa-termuda-program-pascasarjana-itb-berusia-20-tahun/62059,"Selasa, 18 - Februari - 2025, 09:34:51   - ( update : 21-02-2025 )","Dina Avanza Mardiana - Mahasiswa Mikrobiologi, 2022",Anggun Nindita,"Dok. Fasya Indy Salsabila

BANDUNG, itb.ac.id - Institut Teknologi Bandung (ITB) menyelenggarakan Sidang Terbuka Penerimaan Mahasiswa Baru (PMB) untuk Program Pascasarjana dan Profesi Semester II Tahun Akademik 2024/2025 pada Jumat (7/2/2025) di Gedung Sasana Budaya Ganesa (Sabuga).",[],"[""#pmb"", ""#programpascasarjana"", ""#programprofesi"", ""#penerimaanmahasiswabaru"", ""#mahasiswatermuda""]"
"IMMG ITB Gelar Seminar Nasional MetalFest, Bahas Peluang dan Tantangan Hilirisasi Mineral Menuju Indonesia Maju 2045",https://itb.ac.id/berita/immg-itb-gelar-seminar-nasional-metalfest-bahas-peluang-dan-tantangan-hilirisasi-mineral-menuju-indonesia-maju-2045/62055,"Selasa, 18 - Februari - 2025, 04:22:07   - ( update : 22-02-2025 )","Bintang Prasetya Fernandika - Mahasiswa Teknik Metalurgi, 2022","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id - Ikatan Mahasiswa Metalurgi (IMMG) ITB melalui acara MetalFest ITB 2024 menyelenggarakan Seminar Nasional bertajuk “Innovation and Challenges in Extraction Metallurgy: Mineral Downstream Strategy for Advanced Indonesia” serta “Advanced Indonesia Metal Casting Technology Innovation for Sustainable Infrastructure in Indonesia”, Kamis (13/2/2025",[],"[""#seminar nasional"", ""#immg itb""]"
Tahap Akhir PETA: Pengabdian Tambang HMT-ITB X PPI Fukuoka Demi Peningkatan Kualitas Pendidikan di Tanah Air,https://itb.ac.id/berita/tahap-akhir-peta-pengabdian-tambang-hmt-itb-x-ppi-fukuoka-demi-peningkatan-kualitas-pendidikan-di-tanah-air/62054,"Selasa, 18 - Februari - 2025, 01:05:58","Muhammad Hanif Darmawan - Mahasiswa Teknik Pertambangan, 2021","M. Naufal Hafizh, S.S.","Foto bersama guru dan siswa SDN Cibanteng dengan anggota HMT-ITB di Lapangan SDN Cibanteng, Jumat (31/1/2025). (Muhammad Hanif Darmawan)

BANDUNG, itb.ac.id. – Himpunan Mahasiswa Tambang Institut Teknologi Bandung (HMT-ITB) kembali mengadakan kegiatan pengabdian masyarakat ""Peta"" atau Pengabdian Tambang yang memiliki makna mengabdi untuk tambang yang diselenggarakan di Sekolah Dasar Negeri Cibanteng, di Desa Cibanteng, Kecamatan Cimenyan, Kabupaten Bandung, Jawa Barat. Kegiatan ini merupakan kolaborasi antara HMT-ITB dengan Perhimpunan Pelajar Indonesia (PPI) Fukuoka, Jepang.",[],"[""#pengabdian masyarakat"", ""#hmt itb""]"
Pasar Seni ITB 2025: Menyalakan Semangat Kreativitas dan Kolaborasi di Kota Bandung,https://itb.ac.id/berita/pasar-seni-itb-2025-menyalakan-semangat-kreativitas-dan-kolaborasi-di-kota-bandung/62053,"Selasa, 18 - Februari - 2025, 20:39:16   - ( update : 02-03-2025 )","Indra Putra Lohanata - Mahasiswa Aktuaria, 2021","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id – Pasar Seni Institut Teknologi Bandung (ITB) kembali hadir sebagai ajang perayaan seni yang memperkuat ekosistem industri kreatif di Jawa Barat. Penjabat Gubernur Jawa Barat Bey Machmudin menekankan pentingnya acara ini sebagai wadah bagi seniman muda untuk berkolaborasi dalam mengembangkan industri kreatif, khususnya di Bandung yang dikenal sebagai Kota Kreatif UNESCO.",[],"[""#pasar seni itb 2025""]"
Jazz Aula Barat #8: Inovasi Jazz Lintas Generasi,https://itb.ac.id/berita/jazz-aula-barat-8-inovasi-jazz-lintas-generasi/62052,"Selasa, 18 - Februari - 2025, 15:50:39   - ( update : 24-03-2025 )","Asya Aulia Sukma - Mahasiswa Arsitektur, 2021","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id - Institut Teknologi Bandung (ITB) bersama dengan Indonesia Jazz and Blues Club menggelar Jazz Aula Barat #8 di Aula Barat, ITB Kampus Ganesha, Sabtu (15/2/2025) malam. Acara ini bertujuan memopulerkan jazz kepada masyarakat awam.",[],"[""#jazz aula barat 8"", ""#kesenian"", ""#pasar seni 2025""]"
SPARK Telkomsel 2025 Dorong Inovasi AI di Indonesia,https://itb.ac.id/berita/spark-telkomsel-2025-dorong-inovasi-ai-di-indonesia/62051,"Selasa, 18 - Februari - 2025, 00:39:22","Satria Octavianus Nababan - Mahasiswa Teknik Informatika, 2021","M. Naufal Hafizh, S.S.","Sambutan CEO Bangunindo Deny Basri pada Final Final presentation & exhibition SPARK 2025.

BANDUNG, itb.ac.id - SPARK Telkomsel 2025 – Datathon Competition, ajang kompetisi sains data yang bertujuan mempercepat implementasi kecerdasan buatan (AI) di berbagai sektor industri diselenggarakan Himpunan Mahasiswa Elektroteknik Institut Teknologi Bandung (HME ITB) dengan dukungan dari Ikatan Alumni Elektro ITB (IAE ITB), PT Bangunindo Teknusa Jaya, Google, dan Telkomsel, yang mengusung tema ""Kolaborasi untuk Indonesia: Akselerasi Implementasi Kecerdasan Buatan"".Final presentation & exhibitionkegiatan ini digelar di Aula Timur, ITB Kampus Ganesha, Sabtu (15/2/2025).",[],"[""#ai"", ""#stei"", ""#hme""]"
"Soft Launching Pasar Seni ITB 2025, Momentum Kebangkitan Seni Budaya dan Kreativitas",https://itb.ac.id/berita/soft-launching-pasar-seni-itb-2025-momentum-kebangkitan-seni-budaya-dan-kreativitas/62048,"Minggu, 16 - Februari - 2025, 08:39:18   - ( update : 17-02-2025 )","Asya Aulia Sukma - Mahasiswa Arsitektur, 2021",Anggun Nindita,"BANDUNG, itb.ac.id - Institut Teknologi Bandung (ITB) menyelenggarakan soft launching Pasar Seni ITB 2025 sekaligus pada momentum Jazz Aula Barat, Sabtu (15/2/2025) di ITB Kampus Ganesha, Bandung.",[],"[""#pasarseni"", ""#pasarseni2025"", ""#jazzaulabarat""]"
Jazz Aula Barat ITB #8: Perayaan Inovasi dan Kreativitas Musik Jazz,https://itb.ac.id/berita/jazz-aula-barat-itb-8-perayaan-inovasi-dan-kreativitas-musik-jazz/62047,"Minggu, 16 - Februari - 2025, 19:21:25   - ( update : 26-04-2025 )",Anggun Nindita,Anggun Nindita,"BANDUNG, itb.ac.id - Institut Teknologi Bandung (ITB) bekerja sama dengan Indonesia Jazz and Blues Club menghadirkan Jazz Aula Barat #8 dengan tema ""Jazz Innovations"", pada Sabtu (15/2/2025) di ITB Kampus Ganesha.","[""https://itb.ac.id/files/dokumentasi/0217---Pasar-Seni-ITB-Jazz-1.JPG""]","[""#jazz"", ""#jazzaulabarat"", ""#musisi"", ""#seni""]"
Tim Mahasiswa ITB Kembangkan Website untuk Prediksi Persebaran TBC dengan Geospatial Intelligence,https://itb.ac.id/berita/tim-mahasiswa-itb-kembangkan-website-untuk-prediksi-persebaran-tbc-dengan-geospatial-intelligence/62041,"Kamis, 13 - Februari - 2025, 03:22:17","Ahmad Faujan - Mahasiswa Oseanografi, 2021","M. Naufal Hafizh, S.S.","Penyerahan sertifikat dan piala kepada para pemenang lomba di Universitas Airlangga. (Dok. Panitia)

BANDUNG, itb.ac.id - Dua Mahasiswa Fakultas Ilmu dan Teknologi Kebumian, Institut Teknologi Bandung (FITB ITB) menjadi juara 1 Lomba Karya Tulis Ilmiah (LKTI) tingkat nasional di ajang METHANOL 2024 yang diselenggarakan Universitas Airlangga (Unair) di Surabaya.",[],"[""#prestasi mahasiswa"", ""#oseanografi"", ""#fitb"", ""#prestasi nasional""]"
Tim Skincredible Sekolah Farmasi ITB Juara 2 Netropreneur Business Plan Competition 2024 UGM x ParagonCorp,https://itb.ac.id/berita/tim-skincredible-sekolah-farmasi-itb-juara-2-netropreneur-business-plan-competition-2024-ugm-x-paragoncorp/62039,"Selasa, 11 - Februari - 2025, 02:51:21","Devi Berliana Pratiwi - Mahasiswa Sains dan Teknologi Farmasi, 2021","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id - Tim Skincredible yang terdiri atas tiga mahasiswa Sekolah Farmasi, Institut Teknologi Bandung (SF ITB), Zakiyya Zahra Kamila, Almira Nindita Firstidyandra, dan Jeanne Belle Leo Fiona meraih juara 2 pada Business Plan Competition yang diadakan oleh UGM x ParagonCorp.",[],"[""#inovasi"", ""#sekolah farmasi itb"", ""#prestasi mahasiswa"", ""#prestasi nasional"", ""#farmasi""]"
"Kembangkan Inovasi AI di Eksplorasi Mineral, Tim ITB Terima Penghargaan dari Pemerintah India",https://itb.ac.id/berita/kembangkan-inovasi-ai-di-eksplorasi-mineral-tim-itb-terima-penghargaan-dari-pemerintah-india/62038,"Selasa, 11 - Februari - 2025, 02:33:07","Rayhan Adri Fulvian - Mahasiswa Teknik Geofisika, 2021","M. Naufal Hafizh, S.S.","Tim Rock Lens ITB berprestasi dalam ajang Hackathon for Innovative Mineral Hunt Technique, Minggu (19/1/2025). (Dok. Tim Rock Lens)

BANDUNG, itb.ac.id - Tim Rock Lens dari Institut Teknologi Bandung (ITB) berhasil menorehkan prestasi di ajang Hackathon for Innovative Mineral Hunt Technique 2024 yang diselenggarakan oleh Geological Survey of India (GSI) bersama India Ministry of Mines, Minggu (19/1/2025). Kompetisi ini menantang peserta mengembangkan model prediksi deposit mineral menggunakan data geologi, geofisika, geokimia,remote sensing, hingga laporan eksplorasi di wilayah South Rajasthan, India.",[],"[""#prestasi mahasiswa"", ""#prestasi internasional"", ""#teknik geofisika itb"", ""#teknik geologi itb""]"
ICEETalks Episode 1 Bahas Kesiapan Infrastruktur Indonesia Hadapi Ancaman Megathrust,https://itb.ac.id/berita/iceetalks-episode-1-bahas-kesiapan-infrastruktur-indonesia-hadapi-ancaman-megathrust/62037,"Selasa, 11 - Februari - 2025, 02:18:22   - ( update : 11-02-2025 )","Rayhan Adri Fulvian - Mahasiswa Teknik Geofisika, 2021","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id - Institut Teknologi Bandung (ITB) kembali menghadirkan acara tahunan bergengsi melalui ITB Civil Engineering Expo (ICEE) yang diselenggarakan oleh Himpunan Mahasiswa Sipil (HMS) ITB. Tahun ini, mereka memperkenalkan segmen ICEETalks, yang tayang perdana di YouTube, Rabu (29/1/2025). Episode perdana ini mengangkat topik “Indonesia’s Infrastructure Readiness in the Face of Megathrust"".",[],"[""#itb civil engineering expo"", ""#icee"", ""#himpunan mahasiswa sipil"", ""#hms itb"", ""#iceetalks"", ""#megathrust"", ""#ftsl itb""]"
Mahasiswa ITB Ibni Inggrianti Raih Beasiswa S2 Mengenai Teknologi 5G ke Belanda,https://itb.ac.id/berita/mahasiswa-itb-ibni-inggrianti-raih-beasiswa-s2-mengenai-teknologi-5g-ke-belanda/62036,"Selasa, 11 - Februari - 2025, 03:58:02   - ( update : 14-02-2025 )","Devi Berliana Pratiwi - Mahasiswa Sains dan Teknologi Farmasi, 2021","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id – Ibni Inggrianti, mahasiswa S2 Teknik Elektro subprogram studi Telematika dan Jaringan Telekomunikasi mendapatkan beasiswa tesis terkait teknologi 5G ke Belanda. Beliau akan melaksanakan penelitian tesisnya dengan beasiswa di Belanda, tepatnya di Network Architecture and Services (NAS) group di TU Delft dengan Prof. Robert Kooij.","[""https://itb.ac.id/files/dokumentasi/0211---Ibni-Inggrianti-1.jpg""]","[""#beasiswa"", ""#kerja sama internasional"", ""#stei itb""]"
"ITB, Boeing Indonesia, dan Kemdiktisaintek Bahas Beasiswa hingga Kolaborasi dengan Industri",https://itb.ac.id/berita/itb-boeing-indonesia-dan-kemdiktisaintek-bahas-beasiswa-hingga-kolaborasi-dengan-industri/62034,"Senin, 10 - Februari - 2025, 09:43:39   - ( update : 10-02-2025 )","M. Naufal Hafizh, S.S.","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id – Institut Teknologi Bandung (ITB), Boeing Indonesia, dan Kementerian Pendidikan Tinggi, Sains, dan Teknologi (Kemendiktisaintek) menggelar pertemuan untuk membahas mengenai sejumlah program, mulai dari beasiswa hingga kolaborasi industri, di ITB Innovation Park Bandung Technopolis, Senin (10/2/2025).",[],"[""#kerja sama"", ""#mou"", ""#rektor itb""]"
"Rekayasa Kehutanan ITB Gelar Kunjungan Lapangan Terintegrasi, Kenalkan Berbagai Dunia Kehutanan kepada Mahasiswa",https://itb.ac.id/berita/rekayasa-kehutanan-itb-gelar-kunjungan-lapangan-terintegrasi-kenalkan-berbagai-dunia-kehutanan-kepada-mahasiswa/62033,"Senin, 10 - Februari - 2025, 07:17:02   - ( update : 10-02-2025 )","Ahmad Fauzi - Mahasiswa Rekayasa Kehutanan, 2021","M. Naufal Hafizh, S.S.","MUARA ENIM, itb.ac.id — Program Studi Rekayasa Kehutanan, Sekolah Ilmu dan Teknologi Hayati, Institut Teknologi Bandung (SITH ITB) menyelenggarakan Kunjungan Lapangan Terintegrasi, Rabu hingga Senin (15-20/1/2025). Kegiatan ini diikuti 62 mahasiswa Program Studi Rekayasa Kehutanan, 5 asisten, serta 7 dosen.",[],"[""#kuliah lapangan"", ""#rekayasa kehutanan"", ""#sith""]"
Ekskursi Genesa Bahan Galian Teknik Pertambangan ITB: Membuka Mata pada Proses Pembentukan Mineral,https://itb.ac.id/berita/ekskursi-genesa-bahan-galian-teknik-pertambangan-itb-membuka-mata-pada-proses-pembentukan-mineral/62029,"Senin, 10 - Februari - 2025, 06:19:29   - ( update : 10-02-2025 )","Muhammad Hanif Darmawan - Mahasiswa Teknik Pertambangan, 2021","M. Naufal Hafizh, S.S.","Mahasiswa peserta ekskursi menerima pematerian. (Andika Rifqi Mulia)

BANDUNG, itb.ac.id - Program Studi Teknik Pertambangan Institut Teknologi Bandung (ITB) menyelenggarakan kegiatan ekskursi yang diikuti 150 peserta dari mahasiswa Teknik Pertambangan ITB, baik dari kampus Ganesha maupun kampus Cirebon. Ekskursi dilaksanakan pada 9-10 November 2024 di berbagai tempat yang tersebar di Kabupaten Garut, Jawa Barat.",[],"[""#kuliah lapangan"", ""#teknik pertambangan""]"
Dagozilla ITB: Mengembangkan Robot Sepak Bola Autonomous Beroda dengan Teknologi Terkini,https://itb.ac.id/berita/dagozilla-itb-mengembangkan-robot-sepak-bola-autonomous-beroda-dengan-teknologi-terkini/62028,"Senin, 10 - Februari - 2025, 14:22:24   - ( update : 29-03-2025 )","Syabina Er Said - Mahasiswa Teknik Dirgantara, 2020","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id — Students of the Bandung Institute of Technology (ITB) have once again recorded their dedication in developing technology through the Dagozilla ITB team, which is under the auspices of the ITB Robotics Unit. This team is preparing to face the 2025 Indonesian Wheeled Football Robot Contest (KRSBI Beroda), a prestigious event in the Indonesian Robot Contest (KRI) under the Indonesian Robot Competition (LRI), by presenting increasingly sophisticated robotics innovations.",[],"[""#prestasi mahasiswa"", ""#unit robotika itb"", ""#kontes robot indonesia"", ""#kri"", ""#lomba robot indonesia"", ""#lri"", ""#inovasi""]"
